,Organization Name,Organization Name URL,Headquarters Location,Industries,Last Funding Type,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Number of Employees,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Number of Funding Rounds,Acquisition Status,Acquired by,Acquired by URL,Number of Acquisitions,Acquisition Price Currency (in USD),Number of Founders,Unnamed: 20,Acquisition Price,Price Currency,Company Type,Founded Date,Twitter,Facebook,LinkedIn,Funding Status,Acquisition Type,Announced Date,Estimated Revenue Range
7295,CENTRL Inc,https://www.crunchbase.com/organization/centrl-inc,"Mountain View, California, United States","Computer, Software",Series B,2016-11-10,,,,11-50,,,,2.0,,,,,,1.0,,,,For Profit,2015-07-24,https://www.twitter.com/oncentrl,,https://www.linkedin.com/company/centrl/,Early Stage Venture,,,$1M to $10M
7839,Drop,https://www.crunchbase.com/organization/drop-loyalty,"Toronto, Ontario, Canada","E-Commerce, FinTech, Loyalty Programs, Mobile Apps, Retail, Social Media Marketing",Series B,2019-03-07,44000000.0,USD,44000000.0,51-100,75000000.0,USD,75000000.0,6.0,Made Acquisitions,,,1.0,,4.0,,,,For Profit,2015-08-25,https://twitter.com/earnwithdrop,https://www.facebook.com/earnwithdrop/,https://www.linkedin.com/company/earnwithdrop/,Early Stage Venture,,,$1M to $10M
7840,Lunar,https://www.crunchbase.com/organization/lunar-bank,"Copenhagen, Hovedstaden, Denmark","Banking, Consumer Lending, Credit Cards, Debit Cards, Finance, Financial Services, FinTech, Mobile Apps",Series B,2020-04-03,20000000.0,EUR,21608656.0,101-250,74672164.0,USD,74672164.0,6.0,,,,,,1.0,,,,For Profit,2015-08-01,https://www.twitter.com/lunarbank,https://www.facebook.com/lunardanmark,https://www.linkedin.com/company/lunarbank,Early Stage Venture,,,$1M to $10M
7848,Memphis Meats,https://www.crunchbase.com/organization/memphis-meats,"San Francisco, California, United States","Food and Beverage, Food Processing, Organic Food",Series B,2020-01-22,161000000.0,USD,161000000.0,11-50,181053000.0,USD,181053000.0,7.0,,,,,,2.0,,,,For Profit,2015-08-01,https://twitter.com/MemphisMeats,https://www.facebook.com/memphismeats,https://www.linkedin.com/company/memphis-meats/,Early Stage Venture,,,Less than $1M
7851,DayTwo,https://www.crunchbase.com/organization/daytwo,"Tel Aviv, Tel Aviv, Israel","Fitness, Health Care, Nutrition, Personal Health, Wellness",Series B,2019-10-06,5000000.0,USD,5000000.0,11-50,53000000.0,USD,53000000.0,5.0,,,,,,5.0,,,,For Profit,2015-08-01,https://www.twitter.com/daytwohealth,https://www.facebook.com/daytwohealth,https://www.linkedin.com/company/day-two,Early Stage Venture,,,$1M to $10M
7852,Freshtohome,https://www.crunchbase.com/organization/freshtohome,"Bangalore, Karnataka, India","E-Commerce, E-Commerce Platforms, Food and Beverage, Food Delivery, Online Portals",Series B,2019-08-26,20000000.0,USD,20000000.0,51-100,31000000.0,USD,31000000.0,6.0,,,,,,1.0,,,,For Profit,2015-08-01,https://twitter.com/myfreshtohome,https://www.facebook.com/myfreshtohome,https://www.linkedin.com/company/freshtohome-foods-private-limited/,Early Stage Venture,,,Less than $1M
7856,Phil,https://www.crunchbase.com/organization/phil,"San Francisco, California, United States","Delivery Service, Health Care, Medical, Medical Device",Series B,2019-05-15,25000000.0,USD,25000000.0,11-50,42605000.0,USD,42605000.0,4.0,,,,,,2.0,,,,For Profit,2015-08-01,,,https://www.linkedin.com/company/phil-inc-/,Early Stage Venture,,,$1M to $10M
7864,KIDBOX,https://www.crunchbase.com/organization/kidbox-2,"New York, New York, United States","Children, E-Commerce, Lifestyle, Personalization, Retail, Retail Technology",Series B,2018-04-24,18915683.0,USD,18915683.0,11-50,31915683.0,USD,31915683.0,3.0,,,,,,2.0,,,,For Profit,2015-08-18,https://twitter.com/kidboxofficial,https://www.facebook.com/kidboxfamily,https://www.linkedin.com/company/kidbox-usa/,Early Stage Venture,,,$10M to $50M
7871,Careship,https://www.crunchbase.com/organization/careship,"Berlin, Berlin, Germany","Health Care, Home Services, Wellness",Series B,2018-04-05,6000000.0,EUR,7349275.0,11-50,11349275.0,USD,11349275.0,4.0,,,,,,2.0,,,,For Profit,2015-08-01,https://www.twitter.com/careship_de,https://www.facebook.com/careship2015,https://www.linkedin.com/company/careship,Early Stage Venture,,,$1M to $10M
7878,Unifly,https://www.crunchbase.com/organization/unifly,"Antwerp, Antwerpen, Belgium","Aerospace, Drone Management, Drones, Mobile Apps, Navigation, Robotics, Smart Cities, Software, Software Engineering",Series B,2019-07-02,17000000.0,EUR,19195548.0,11-50,23200000.0,EUR,25851001.0,3.0,,,,,,4.0,,,,For Profit,2015-08-12,https://twitter.com/UniFlyUTMS,https://www.facebook.com/uniflynv,https://www.linkedin.com/company/unifly-nv,Early Stage Venture,,,Less than $1M
7892,Emotibot Technologies,https://www.crunchbase.com/organization/emotibot-technologies-limited,"Shanghai, Shanghai, China","Computer, Information Technology, Machine Learning, Technical Support, Video",Series B,2019-10-24,45000000.0,USD,45000000.0,101-250,75000000.0,USD,75000000.0,3.0,,,,,,1.0,,,,For Profit,2015-08-25,,https://www.facebook.com/EmotibotTaipei/,https://www.linkedin.com/company/%E7%AB%B9%E9%97%B4%E6%99%BA%E8%83%BD%E7%A7%91%E6%8A%80%EF%BC%88%E4%B8%8A%E6%B5%B7%EF%BC%89%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/,Early Stage Venture,,,$1M to $10M
7894,Msupply.com,https://www.crunchbase.com/organization/msupply-com-buy-construction-interior-materials-online,"Bangalore, Karnataka, India","B2B, Building Material, E-Commerce, E-Commerce Platforms, Information Technology, Procurement, Retail Technology, Supply Chain Management",Series B,2018-03-01,7000000.0,USD,7000000.0,101-250,13000000.0,USD,13000000.0,2.0,,,,,,2.0,,,,For Profit,2015-08-21,https://www.twitter.com/msupplydotcom,https://www.facebook.com/msupplydotcom,https://www.linkedin.com/company/msupply-com,Early Stage Venture,,,$10M to $50M
7920,Reali,https://www.crunchbase.com/organization/reali,"San Mateo, California, United States","Consumer Lending, Finance, Lending, Mobile Apps, Property Management, Real Estate",Series B,2019-05-08,9000000.0,USD,9000000.0,101-250,39000000.0,USD,39000000.0,5.0,Made Acquisitions,,,1.0,,2.0,,,,For Profit,2015-08-01,https://www.twitter.com/realiapp,https://www.facebook.com/realiapp/,https://www.linkedin.com/company/reali/,Early Stage Venture,,,Less than $1M
7923,One Space,https://www.crunchbase.com/organization/one-space,"Beijing, Beijing, China","Commercial, Commercial Real Estate, Real Estate",Series B,2018-08-13,300000000.0,CNY,43535993.0,101-250,120199650.0,USD,120199650.0,4.0,,,,,,1.0,,,,For Profit,2015-08-01,https://twitter.com/OneSpace01,https://www.facebook.com/OneSpace01/,https://www.linkedin.com/company/onespacechina/,Early Stage Venture,,,$1M to $10M
7952,Siempre Spirits,https://www.crunchbase.com/organization/siempre-spirits-limited,"Toronto, Ontario, Canada","Distillery, Wine And Spirits, Winery",Series B,2019-06-03,,,,1-10,1118000.0,CAD,857156.0,5.0,,,,,,3.0,,,,For Profit,2015-08-20,https://twitter.com/siempre_tequila,https://www.facebook.com/SiempreTequila/,https://www.linkedin.com/company/10278501,Early Stage Venture,,,Less than $1M
7954,TradeIX,https://www.crunchbase.com/organization/tradeix,"Dublin, Dublin, Ireland","Blockchain, Information Services, Information Technology",Series B,2019-12-17,,,,51-100,16000000.0,USD,16000000.0,2.0,,,,,,4.0,,,,For Profit,2015-08-22,https://www.twitter.com/tradeix,https://www.facebook.com/tradeix,https://www.linkedin.com/company/tradeix/,Early Stage Venture,,,$1M to $10M
7974,Allchips Limited,https://www.crunchbase.com/organization/allchips-limited,"Shenzhen, Guangdong, China",Electronics,Series B,2019-04-15,10000000.0,USD,10000000.0,101-250,10000000.0,USD,10000000.0,2.0,,,,,,1.0,,,,For Profit,2015-08-08,https://twitter.com/Allchips100,https://www.facebook.com/allchips100/,https://www.linkedin.com/company/allchips,Early Stage Venture,,,Less than $1M
8339,Intelligent Business Laboratory One,https://www.crunchbase.com/organization/intelligent-business-laboratory-one,"Voluntari, Bucuresti, Romania","Digital Entertainment, Innovation Management",Series B,2016-02-08,,,,11-50,,,,1.0,,,,,,1.0,,,,For Profit,2015-08-21,https://twitter.com/Robofisher_Club,https://www.facebook.com/therobofisher/,https://www.linkedin.com/company/10451860?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A10451860%2Cidx%3A2-1-2%2CtarId%3A1455029443816%2Ctas%3AIntelligent%20Business%20La,Early Stage Venture,,,$1M to $10M
8515,Badi,https://www.crunchbase.com/organization/badi,"Barcelona, Catalonia, Spain","Artificial Intelligence, Mobile, Real Estate, Rental",Series B,2019-01-10,30000000.0,USD,30000000.0,101-250,46863203.0,USD,46863203.0,6.0,,,,,,2.0,,,,For Profit,2015-09-25,https://twitter.com/badi,https://www.facebook.com/badiapp,https://www.linkedin.com/company/badi/,Early Stage Venture,,,$10M to $50M
8519,Cuebiq,https://www.crunchbase.com/organization/cuebiq,"Manhattan, New York, United States","Advertising, Analytics, Big Data, Business Intelligence, Location Based Services, Market Research, Retail Technology",Series B,2018-05-18,27000000.0,USD,27000000.0,51-100,33050000.0,USD,33050000.0,2.0,,,,,,4.0,,,,For Profit,2015-09-01,http://www.twitter.com/cuebiq,http://www.facebook.com/cuebiq,http://www.linkedin.com/company/cuebiq,Early Stage Venture,,,$1M to $10M
8530,HawkEye 360,https://www.crunchbase.com/organization/hawkeye-360-2,"Herndon, Virginia, United States","Aerospace, Analytics, Wireless",Series B,2019-08-06,70000000.0,USD,70000000.0,11-50,99300000.0,USD,99300000.0,4.0,,,,,,3.0,,,,For Profit,2015-09-16,https://twitter.com/hawkeye360,https://www.facebook.com/pages/HawkEye-360-Inc/1138203712874628,https://www.linkedin.com/company/hawkeye-360,Early Stage Venture,,,$1M to $10M
8532,Intezer,https://www.crunchbase.com/organization/intezer,"Tel Aviv, Tel Aviv, Israel","Cyber Security, Security",Series B,2020-01-21,15000000.0,USD,15000000.0,11-50,25000000.0,USD,25000000.0,3.0,,,,,,3.0,,,,For Profit,2015-09-01,https://twitter.com/intezerlabs,https://www.facebook.com/IntezerLabs/,https://www.linkedin.com/company/10656303,Early Stage Venture,,,$1M to $10M
8533,Immortals Gaming Club,https://www.crunchbase.com/organization/immortals,"Los Angeles, California, United States","Communities, eSports, Professional Services",Series B,2019-05-01,30000000.0,USD,30000000.0,11-50,30000000.0,USD,30000000.0,5.0,Made Acquisitions,,,2.0,,2.0,,,,For Profit,2015-09-01,https://www.twitter.com/immortals,https://www.facebook.com/immortalsgg,,Early Stage Venture,,,$1M to $10M
8534,KredX,https://www.crunchbase.com/organization/kredxindia,"Bangalore, Karnataka, India","Financial Services, FinTech, Marketplace",Series B,2019-12-11,26000000.0,USD,26000000.0,101-250,33000000.0,USD,33000000.0,3.0,Made Acquisitions,,,1.0,,2.0,,,,For Profit,2015-09-13,https://twitter.com/KredXIndia,https://www.facebook.com/KredxSocial/,https://www.linkedin.com/company/kredxindia,Early Stage Venture,,,$1M to $10M
8535,Jaja,https://www.crunchbase.com/organization/jaja-finance,"London, England, United Kingdom","Consumer Lending, Credit Cards, Financial Services, FinTech",Series B,2019-06-28,20000000.0,GBP,25390054.0,11-50,36157534.0,GBP,45940509.0,5.0,,,,,,3.0,,,,For Profit,2015-09-25,http://twitter.com/jajayourlife,http://facebook.com/jajayourlife,http://linkedin.com/company/jaja-finance,Early Stage Venture,,,Less than $1M
8542,Userlane,https://www.crunchbase.com/organization/userlane,"MÃ¼nchen, Bayern, Germany","E-Learning, Information Technology, SaaS, Software, UX Design",Series B,2019-05-06,,,,101-250,4000000.0,EUR,4938649.0,3.0,,,,,,3.0,,,,For Profit,2015-09-20,https://twitter.com/UserlaneHQ,https://www.facebook.com/userlane,https://www.linkedin.com/company/userlane,Early Stage Venture,,,$1M to $10M
8549,Caroobi,https://www.crunchbase.com/organization/caroobi,"Berlin, Berlin, Germany","Automotive, Internet, Marketplace",Series B,2018-06-06,20000000.0,USD,20000000.0,51-100,20000000.0,USD,20000000.0,4.0,,,,,,2.0,,,,For Profit,2015-09-15,https://twitter.com/teamcaroobi,https://www.facebook.com/teamcaroobi,https://www.linkedin.com/company/10474432,Early Stage Venture,,,$1M to $10M
8553,Moka,https://www.crunchbase.com/organization/moka-2,"Haidian, Beijing, China","Artificial Intelligence, Big Data, Consulting, Human Resources, Information Technology, Internet, Machine Learning, SaaS, Software, Staffing Agency",Series B,2019-03-04,180000000.0,CNY,26836832.0,11-50,29836832.0,USD,29836832.0,3.0,,,,,,2.0,,,,For Profit,2015-09-22,,,https://www.linkedin.com/company/10682922/,Early Stage Venture,,,$1M to $10M
8557,LifCare,https://www.crunchbase.com/organization/lifcare-in,"Delhi, Delhi, India","Health Care, Home Health Care, Medical, Personal Health, Pharmaceutical",Series B,2018-07-24,11000000.0,USD,11000000.0,251-500,17000000.0,USD,17000000.0,3.0,,,,,,3.0,,,,For Profit,2015-09-01,https://twitter.com/LifCare,https://www.facebook.com/lifcare,https://www.linkedin.com/company/7934650/,Early Stage Venture,,,$1M to $10M
8568,Xplor,https://www.crunchbase.com/organization/myxplor,"Melbourne, Victoria, Australia","Child Care, Education, Health Care, Information Technology, Parenting, SaaS, Software",Series B,2017-06-20,4000000.0,AUD,3030319.0,51-100,9030319.0,USD,9030319.0,2.0,Was Acquired,TSG,https://www.crunchbase.com/organization/transaction-services-group,,,1.0,,,,For Profit,2015-09-01,https://twitter.com/myxplor,https://www.facebook.com/myxplor/,https://www.linkedin.com/company/myxplor,M&A,Acquisition,2019-12-04,$1M to $10M
8575,Andpad,https://www.crunchbase.com/organization/andpad,"Tokyo, Tokyo, Japan","Apps, Construction, Internet, Product Design, Software",Series B,2019-09-03,2400000000.0,JPY,22673423.0,1-10,2400000000.0,JPY,22673423.0,2.0,,,,,,,,,,For Profit,2015-09-01,https://twitter.com/andpad_official,https://www.facebook.com/andpad/,,Early Stage Venture,,,$1M to $10M
8591,Vita Inclinata Technologies,https://www.crunchbase.com/organization/vita-inclinata-technologies,"Seattle, Washington, United States","Aerospace, Construction, Military, Oil and Gas",Series B,2019-08-01,,,,11-50,7330000.0,USD,7330000.0,5.0,,,,,,2.0,,,,For Profit,2015-09-01,,https://www.facebook.com/vitatechnologies/,https://www.linkedin.com/company/vita-inclinata-technologies/,Early Stage Venture,,,Less than $1M
8594,Finizens,https://www.crunchbase.com/organization/finizens,"Madrid, Madrid, Spain","Asset Management, Financial Services, FinTech, Wealth Management",Series B,2019-07-18,3300000.0,EUR,3716174.0,11-50,8000000.0,EUR,9042988.0,4.0,,,,,,4.0,,,,For Profit,2015-09-01,https://twitter.com/finizens,https://www.facebook.com/finizens/,https://www.linkedin.com/company/finizens,Early Stage Venture,,,$1M to $10M
8629,AI Samurai,https://www.crunchbase.com/organization/ai-samurai,"Otemachi, Tokyo, Japan","Artificial Intelligence, Information Technology, Product Research",Series B,2019-07-31,470000000.0,JPY,4318970.0,11-50,998000000.0,JPY,9013811.0,4.0,,,,,,,,,,For Profit,2015-09-11,,https://www.facebook.com/shirasakapat/,,Early Stage Venture,,,$1M to $10M
8643,Trilogy Education Services,https://www.crunchbase.com/organization/trilogy-education-services,"New York, New York, United States","Continuing Education, EdTech, Education, Training",Series B,2018-05-31,50000000.0,USD,50000000.0,501-1000,80000000.0,USD,80000000.0,2.0,"Made Acquisitions, Was Acquired",2U Inc.,https://www.crunchbase.com/organization/2u,2.0,750000000.0,2.0,,750000000.0,USD,For Profit,2015-09-01,https://twitter.com/trilogyedu,https://www.facebook.com/trilogyed/,https://www.linkedin.com/company/trilogy-education-services/,M&A,Acquisition,2019-04-08,$1M to $10M
8656,CinRx Pharma,https://www.crunchbase.com/organization/cinrx-pharma,"Cincinnati, Ohio, United States","Biotechnology, Pharmaceutical",Series B,2017-11-28,10000000.0,USD,10000000.0,1-10,38406731.0,USD,38406731.0,2.0,,,,,,4.0,,,,,2015-09-01,https://twitter.com/cinrx_pharma?lang=en,,https://www.linkedin.com/company/16187895/,Early Stage Venture,,,Less than $1M
8741,Omnia Retail,https://www.crunchbase.com/organization/omnia-retail,"Amsterdam, Noord-Holland, The Netherlands","E-Commerce, Marketing Automation, Price Comparison, Retail, Retail Technology, SaaS, Software",Series B,2017-10-04,,,,11-50,,,,1.0,,,,,,2.0,,,,For Profit,2015-09-01,https://twitter.com/OmniaRetail,https://www.facebook.com/Omnia-Retail-1870162369908357/,https://www.linkedin.com/company/omnia-retail/,Early Stage Venture,,,$1M to $10M
9298,Flow,https://www.crunchbase.com/organization/flow-8,"Hoboken, New Jersey, United States","E-Commerce, Internet, Supply Chain Management",Series B,2019-12-04,37000000.0,USD,37000000.0,11-50,55500000.0,USD,55500000.0,4.0,,,,,,2.0,,,,For Profit,2015-10-22,https://twitter.com/flowcommerce,https://www.facebook.com/flowcommerceinc/,https://www.linkedin.com/company/flow.io,Early Stage Venture,,,$1M to $10M
9305,Split Software,https://www.crunchbase.com/organization/split-software,"Redwood City, California, United States","Developer Tools, SaaS, Software",Series B,2018-02-22,17000000.0,USD,17000000.0,51-100,26800000.0,USD,26800000.0,3.0,,,,,,3.0,,,,For Profit,2015-10-15,https://twitter.com/splitsoftware,https://www.facebook.com/splitsoftware/,https://www.linkedin.com/company/split-software,Early Stage Venture,,,$10M to $50M
9316,Darwinbox,https://www.crunchbase.com/organization/darwinbox,"Hyderabad, Andhra Pradesh, India","Application Performance Management, Enterprise Software, Human Resources, Information Services, Information Technology, SaaS, Software",Series B,2019-09-25,15000000.0,USD,15000000.0,101-250,19700000.0,USD,19700000.0,4.0,,,,,,3.0,,,,For Profit,2015-10-01,https://www.twitter.com/thedarwinbox/,https://www.facebook.com/thedarwinbox/,https://www.linkedin.com/company/darwinbox/,Early Stage Venture,,,$1M to $10M
9321,Design Cafe,https://www.crunchbase.com/organization/design-cafe,"Bengaluru, Karnataka, India","Home Decor, Home Improvement, Home Renovation, Home Services, Interior Design, Smart Home",Series B,2018-12-24,2000000000.0,INR,28522265.0,101-250,2000000000.0,INR,28522265.0,2.0,,,,,,2.0,,,,For Profit,2015-10-01,https://twitter.com/dc_designcafe,https://www.facebook.com/pg/thedesigncafe/about/?ref=page_internal,https://in.linkedin.com/company/design-cafe,Early Stage Venture,,,$1M to $10M
9329,Beta Bionics,https://www.crunchbase.com/organization/beta-bionics,"Boston, Massachusetts, United States","Diabetes, Medical Device",Series B,2019-07-01,63000000.0,USD,63000000.0,11-50,132000000.0,USD,132000000.0,4.0,,,,,,5.0,,,,For Profit,2015-10-21,https://twitter.com/betabionics,https://www.facebook.com/betabionics/,https://www.linkedin.com/company/beta-bionics,Early Stage Venture,,,$1M to $10M
9330,Simple Health,https://www.crunchbase.com/organization/simple-contacts,"New York, New York, United States","Health Care, Medical, Personal Health",Series B,2018-05-18,16000000.0,USD,16000000.0,51-100,26000000.0,USD,26000000.0,6.0,,,,,,2.0,,,,For Profit,2015-10-29,https://twitter.com/simplecontacts,https://www.facebook.com/simplecontacts/,https://www.linkedin.com/company/simple-contacts,Early Stage Venture,,,Less than $1M
9332,The Plum Guide,https://www.crunchbase.com/organization/the-plum-guide,"London, England, United Kingdom","Travel, Travel Accommodations, Vacation Rental",Series B,2019-03-20,14000000.0,GBP,18486460.0,11-50,21880000.0,GBP,29056993.0,5.0,,,,,,5.0,,,,For Profit,2015-10-06,https://www.twitter.com/plumguide,https://www.facebook.com/plumguide,https://www.linkedin.com/company/the-plum-guide,Early Stage Venture,,,$1M to $10M
9337,Pioneer Square Labs,https://www.crunchbase.com/organization/pioneer-square-labs,"Seattle, Washington, United States","Enterprise Software, Internet, Mobile",Series B,2018-01-18,15000000.0,USD,15000000.0,11-50,27500000.0,USD,27500000.0,3.0,,,,,,4.0,,,,For Profit,2015-10-01,https://twitter.com/psl,https://www.facebook.com/PioneerSquareLabs,https://www.linkedin.com/company/pioneer-square-labs/,Early Stage Venture,,,$1M to $10M
9343,Quiq,https://www.crunchbase.com/organization/centricient,"Bozeman, Montana, United States","Customer Service, Enterprise Software, Messaging, Mobile, SMS, Software",Series B,2019-07-25,12500000.0,USD,12500000.0,11-50,19000000.0,USD,19000000.0,2.0,,,,,,2.0,,,,For Profit,2015-10-01,https://twitter.com/goquiq,https://www.facebook.com/Quiq-225200484553060/,https://www.linkedin.com/company/goquiq/,Early Stage Venture,,,$1M to $10M
9348,Bespoke,https://www.crunchbase.com/organization/bespoke-a9be,"Tokyo, Tokyo, Japan","Artificial Intelligence, Information Technology, Leisure, Machine Learning, Software, Travel",Series B,2019-04-30,195000000.0,JPY,1750514.0,11-50,365000000.0,JPY,3296499.0,4.0,,,,,,1.0,,,,For Profit,2015-10-01,https://twitter.com/levart_app,https://www.facebook.com/BeyondGuidebooks/,https://www.linkedin.com/in/bespoke-inc-05a391165/,Early Stage Venture,,,$10M to $50M
9442,Agricool,https://www.crunchbase.com/organization/agricool,"Paris, Ile-de-France, France","Agriculture, AgTech, Farming, Food and Beverage, Food Processing, Fruit, Hydroponics, Organic Food",Series B,2018-12-04,25000000.0,USD,25000000.0,51-100,38948162.0,USD,38948162.0,4.0,,,,,,2.0,,,,For Profit,2015-10-01,https://twitter.com/_agricool,https://www.facebook.com/agricool.co,https://www.linkedin.com/company/agricool/,Early Stage Venture,,,$1M to $10M
9458,Beautiful.AI,https://www.crunchbase.com/organization/beautiful-ai,"San Francisco, California, United States","Artificial Intelligence, Machine Learning, Software",Series B,2018-05-15,11000000.0,USD,11000000.0,11-50,16000000.0,USD,16000000.0,2.0,,,,,,1.0,,,,For Profit,2015-10-01,https://twitter.com/BeautifulAI_,https://www.facebook.com/beautifulai/,https://www.linkedin.com/company/beautiful-ai/,Early Stage Venture,,,$1M to $10M
9962,Biofourmis,https://www.crunchbase.com/organization/biofourmis-pte-ltd,"Boston, Massachusetts, United States","Artificial Intelligence, Biotechnology, Machine Learning, mHealth, Personal Health, Predictive Analytics, Therapeutics, Wearables",Series B,2019-05-21,35000000.0,USD,35000000.0,101-250,43571050.0,USD,43571050.0,7.0,Made Acquisitions,,,2.0,,2.0,,,,For Profit,2015-11-27,https://twitter.com/biofourmis,,https://www.linkedin.com/company/biofourmis/,Early Stage Venture,,,$1M to $10M
9968,Albert,https://www.crunchbase.com/organization/albert-3,"Los Angeles, California, United States","Finance, Financial Services, Internet, Mobile, Software",Series B,2019-12-06,50000000.0,USD,50000000.0,51-100,72875000.0,USD,72875000.0,6.0,,,,,,2.0,,,,For Profit,2015-11-01,https://twitter.com/albertapp/,https://www.facebook.com/albertapp/,https://www.linkedin.com/company/albertapp/,Early Stage Venture,,,$1M to $10M
9971,Jetty,https://www.crunchbase.com/organization/jetty-2,"New York, New York, United States","Consumer Software, Financial Services, FinTech, Insurance, Property Insurance, Real Estate",Series B,2019-02-06,25000000.0,USD,25000000.0,51-100,40500000.0,USD,40500000.0,3.0,,,,,,3.0,,,,For Profit,2015-12-05,https://twitter.com/jetty,https://www.facebook.com/jettyinsurance,https://www.linkedin.com/company/jetty.,Early Stage Venture,,,$1M to $10M
9975,dahmakan,https://www.crunchbase.com/organization/dah-makan,"Kuala Lumpur, Kuala Lumpur, Malaysia","Artificial Intelligence, Consumer Goods, Food and Beverage, Food Delivery, Logistics, Robotics",Series B,2020-02-27,18000000.0,USD,18000000.0,101-250,27020000.0,USD,27020000.0,5.0,Made Acquisitions,,,1.0,,3.0,,,,For Profit,2015-11-17,https://twitter.com/dah_makan,http://www.facebook.com/orderdahmakan,https://www.linkedin.com/company/dah-makan,Early Stage Venture,,,$1M to $10M
9976,Clarify Health Solutions,https://www.crunchbase.com/organization/clarify-health-solutions,"San Francisco, California, United States","Analytics, Health Care, Information Technology, Medical",Series B,2018-09-11,57000000.0,USD,57000000.0,11-50,62998000.0,USD,62998000.0,2.0,,,,,,2.0,,,,For Profit,2015-11-15,https://twitter.com/clarifyhealth,https://www.facebook.com/ClarifyHealthSolutions/,https://www.linkedin.com/company/clarify-health-solutions/,Early Stage Venture,,,$10M to $50M
9979,Leflair,https://www.crunchbase.com/organization/leflair,"Ho Chi Minh City, NA - Vietnam, Vietnam","Beauty, E-Commerce, Fashion",Series B,2019-01-08,7000000.0,USD,7000000.0,101-250,11750000.0,USD,11750000.0,4.0,,,,,,2.0,,,,For Profit,2015-12-01,http://twitter.com/leflairph,https://www.facebook.com/LeflairVN/,https://www.linkedin.com/company/leflair/,Early Stage Venture,,,$1M to $10M
9980,Elder,https://www.crunchbase.com/organization/elder,"London, England, United Kingdom","Elderly, Health Care, Home Health Care, Internet",Series B,2020-01-20,8200000.0,GBP,10662464.0,51-100,19762464.0,USD,19762464.0,5.0,,,,,,2.0,,,,For Profit,2015-12-01,https://www.twitter.com/elderhq,https://www.facebook.com/elderLiveInHomeCare,https://www.linkedin.com/company/elder-hq/,Early Stage Venture,,,Less than $1M
9982,ShieldX Networks,https://www.crunchbase.com/organization/shieldx-networks-inc,"San Jose, California, United States","Cloud Security, Information Technology, Security, Software",Series B,2019-07-18,,,,51-100,34000000.0,USD,34000000.0,3.0,,,,,,4.0,,,,For Profit,2015-11-01,https://twitter.com/shieldxnetworks,https://www.facebook.com/ShieldX-256129478668958/,https://www.linkedin.com/company/shieldx-networks,Early Stage Venture,,,$1M to $10M
9986,KenSci,https://www.crunchbase.com/organization/kensci,"Seattle, Washington, United States","Analytics, Artificial Intelligence, Health Care, Machine Learning, Software",Series B,2019-02-07,22000000.0,USD,22000000.0,51-100,30500000.0,USD,30500000.0,3.0,,,,,,3.0,,,,For Profit,2015-12-01,https://twitter.com/KenSci,https://www.facebook.com/kensci/,https://www.linkedin.com/company/kensci,Early Stage Venture,,,$1M to $10M
9989,Virtuo,https://www.crunchbase.com/organization/virtuo,"Paris, Ile-de-France, France","Internet, Rental, Transportation",Series B,2019-02-11,20000000.0,EUR,22557323.0,101-250,33498263.0,USD,33498263.0,3.0,,,,,,2.0,,,,For Profit,2015-11-01,https://twitter.com/Virtuo_UK,https://www.facebook.com/Virtuo-1601411560124212/,https://www.linkedin.com/company/10248516,Early Stage Venture,,,$1M to $10M
9995,Paack,https://www.crunchbase.com/organization/paack-2,"Barcelona, Catalonia, Spain","Delivery, Delivery Service, E-Commerce, Logistics, Retail, Same Day Delivery",Series B,2019-07-15,20000000.0,USD,20000000.0,101-250,29532595.0,USD,29532595.0,6.0,,,,,,3.0,,,,For Profit,2015-12-01,,,https://www.linkedin.com/company/paack-official/,Early Stage Venture,,,Less than $1M
10002,Bespin Global,https://www.crunchbase.com/organization/bespin-global,"Seoul, Seoul-t'ukpyolsi, South Korea","Big Data, Cloud Data Services, Cloud Management, Cloud Security, Enterprise Software, Information Technology",Series B,2018-10-31,77000000.0,USD,77000000.0,501-1000,119000000.0,USD,119000000.0,3.0,,,,,,2.0,,,,For Profit,2015-12-01,https://twitter.com/bespinglobal,https://www.facebook.com/bespinglobal/,https://www.linkedin.com/company/bespinglobal/,Early Stage Venture,,,$10M to $50M
10018,Zhuanzhuan,https://www.crunchbase.com/organization/zhuan-zhuan,"Beijing, Beijing, China","Consumer, Consumer Goods, E-Commerce, Marketplace",Series B,2019-09-11,300000000.0,USD,300000000.0,501-1000,500000000.0,USD,500000000.0,2.0,,,,,,,,,,For Profit,2015-11-01,,,https://www.linkedin.com/company/zhuanzhuan,Early Stage Venture,,,$1M to $10M
10023,Docquity,https://www.crunchbase.com/organization/docquity,"Singapore, Central Region, Singapore","Health Care, Hospital, Medical",Series B,2019-03-11,11000000.0,USD,11000000.0,11-50,12200000.0,USD,12200000.0,3.0,,,,,,2.0,,,,For Profit,2015-11-01,https://www.twitter.com/docquity,https://www.facebook.com/docquity,https://www.linkedin.com/company/docquity,Early Stage Venture,,,Less than $1M
